system,workload,file_name,file_path,repeat,n_samples,n_features,target_name,MAPE,MAE,RMSE
x264,Johnny_1280x720_60_short.y4m,Johnny_1280x720_60_short.y4m.csv,datasets\x264\Johnny_1280x720_60_short.y4m.csv,29,3113,25,time,86.65591076120609,2.613820041393735,3.4334979287406484
x264,Johnny_1280x720_60_short.y4m,Johnny_1280x720_60_short.y4m.csv,datasets\x264\Johnny_1280x720_60_short.y4m.csv,30,3113,25,time,87.82098515396522,2.597147664033949,3.359555925799559
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,1,3113,25,time,76.3810037101651,8.911753532704989,11.360518159121037
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,2,3113,25,time,88.8707350121415,9.040025868506843,11.482213178630621
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,3,3113,25,time,72.95949135864889,8.554321397706172,10.942300158845937
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,4,3113,25,time,72.14728624214737,8.895766176882454,11.820622119940081
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,5,3113,25,time,75.05156542840334,8.813635076045811,11.376145050243393
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,6,3113,25,time,84.75232298211256,8.92766254964013,11.345580121055093
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,7,3113,25,time,78.00880709973579,8.896361513131085,11.664282655975294
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,8,3113,25,time,78.58912896611213,8.750148868753278,11.337159789631194
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,9,3113,25,time,76.21362438628366,8.583031439267572,10.979047461047077
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,10,3113,25,time,82.013383284653,8.749005137905748,11.336719064838492
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,11,3113,25,time,75.96849620889489,8.748277977153428,11.185438988843533
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,12,3113,25,time,72.39047759376174,8.841522090490386,11.54226469800999
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,13,3113,25,time,71.96840393831721,8.556087291910433,11.111170639084587
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,14,3113,25,time,81.59546366127995,8.662071493120735,11.161767714702355
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,15,3113,25,time,71.36594480984726,8.535253983851828,11.185271681479817
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,16,3113,25,time,73.54679813971033,9.063857018158977,11.712217069336003
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,17,3113,25,time,79.01877971000206,8.689088167480232,11.177403221876034
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,18,3113,25,time,77.79185829072136,8.577921690945711,11.103668736418818
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,19,3113,25,time,83.99148554642679,8.913928645170671,11.394091879112967
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,20,3113,25,time,77.84036825637875,8.580532174701958,11.12191819455361
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,21,3113,25,time,75.71968193927465,8.551306066269655,10.952671698947322
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,22,3113,25,time,80.4923856660601,8.896365991522162,11.363963715102473
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,23,3113,25,time,81.8058431583979,8.529907438684665,11.087942174070003
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,24,3113,25,time,79.14080118103794,8.806961650717275,11.417647401003592
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,25,3113,25,time,83.27856185910291,9.027939526745804,11.552066146298477
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,26,3113,25,time,78.75697383236458,8.623280024455656,11.095282325656324
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,27,3113,25,time,80.4703113782648,8.717011258233697,11.120659198879585
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,28,3113,25,time,74.16637133768917,8.54170565835649,11.118541122954637
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,29,3113,25,time,76.81381736210749,8.881681595146311,11.514804963391303
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,datasets\x264\Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,30,3113,25,time,77.42703548498079,8.835122961474456,11.327050042312614
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,1,3113,25,time,69.60413628801841,3.6462017285367443,4.670146929193075
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,2,3113,25,time,80.86895253406675,3.723089227020716,4.737624938498817
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,3,3113,25,time,67.32897941737266,3.510235606287302,4.464022003381756
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,4,3113,25,time,65.76740694783607,3.624750082304818,4.790495527272668
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,5,3113,25,time,68.21357156801687,3.5914445252114464,4.645741119483776
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,6,3113,25,time,77.63630209998549,3.668854076591854,4.680929037270072
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,7,3113,25,time,71.52252339819319,3.6374594056745027,4.737838635084854
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,8,3113,25,time,73.02586089496056,3.5941160444013946,4.643744054482143
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,9,3113,25,time,70.05615628925939,3.5533148853602254,4.558915487497213
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,10,3113,25,time,75.66702202394416,3.5779989259098155,4.629639808534149
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,11,3113,25,time,68.68697721415367,3.5661317217932247,4.546069806295327
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,12,3113,25,time,65.95654199556569,3.6173506502682016,4.732908267506674
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,13,3113,25,time,65.9552175798606,3.506690313267501,4.555829607175974
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,14,3113,25,time,74.82967400816128,3.572954277800707,4.636696610537583
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,15,3113,25,time,65.3673867425094,3.503263464095311,4.561999082292698
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,16,3113,25,time,67.55765038499706,3.7235968232087346,4.808052847594678
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,17,3113,25,time,72.46072076951748,3.5387451426882643,4.552696985709712
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,18,3113,25,time,71.15276070028045,3.5228519011165127,4.601775148621125
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,19,3113,25,time,76.13146267498448,3.6361604352116483,4.668409661987632
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,20,3113,25,time,70.48641567001866,3.5045691547516267,4.581671588145234
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,21,3113,25,time,68.47626006004603,3.5051834402478157,4.559142883927497
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,22,3113,25,time,74.66160947799887,3.6684352322037275,4.696331456114941
