system,workload,baseline_MAPE_mean,baseline_MAPE_std,baseline_MAPE_min,baseline_MAPE_max,baseline_MAE_mean,baseline_MAE_std,baseline_MAE_min,baseline_MAE_max,baseline_RMSE_mean,baseline_RMSE_std,baseline_RMSE_min,baseline_RMSE_max,rf_MAPE_mean,rf_MAPE_std,rf_MAPE_min,rf_MAPE_max,rf_MAE_mean,rf_MAE_std,rf_MAE_min,rf_MAE_max,rf_RMSE_mean,rf_RMSE_std,rf_RMSE_min,rf_RMSE_max,MAPE_improvement_pct,rf_better_MAPE,MAE_improvement_pct,rf_better_MAE,RMSE_improvement_pct,rf_better_RMSE
dconvert,svg-large,2.040748600069891,0.0226436886088786,1.980858658758669,2.080146638441048,0.0307568608376391,0.000353814559625,0.0298027499146939,0.0313391894508273,0.0392697130851486,0.0006027270207108,0.0378231352081153,0.0404785134928218,2.3325528713560737,0.0313143464534522,2.257953828428903,2.408615095655295,0.0351129130311864,0.0004723317626398,0.033932273809509,0.0362607505970526,0.044953635688841,0.0006608985635968,0.0432474354784505,0.0462412889120454,-14.298883815291564,False,-14.162863422708366,False,-14.474061960595266,False
dconvert,svg-medium,1.725830232475965,0.0218551801299367,1.6747179763928342,1.7758962582008306,0.0265631181261164,0.0003462886039699,0.0257597738799641,0.0273621394236648,0.0332064261116451,0.0004191427174624,0.0324912164057842,0.0342162748979177,1.9301875992333943,0.0214730701466703,1.8685744243389877,1.9675381880759912,0.0296979375138006,0.0003378213428658,0.028740680176409,0.0303139952040477,0.0373019394800968,0.0004810896472183,0.0361961229745109,0.0382039602232866,-11.841104815057495,False,-11.80139836295085,False,-12.333496398203039,False
dconvert,svg-small,3.599711463645181,0.0360238962754282,3.530370246315916,3.663641406223629,0.020296156659483,0.0002069934267628,0.0199447030995338,0.0206728953984517,0.0254421784127877,0.000259721171837,0.0249063670174707,0.0259159654706973,2.570298494030307,0.0375997329996845,2.501982892932536,2.6381550001487795,0.0143872552789143,0.0002099200653243,0.01398663373303,0.0148014654989593,0.018209756853977,0.0002722400751525,0.0176666628285785,0.0187243119461248,28.59709673987198,True,29.11340053047864,True,28.426895847784607,True
h2,smallbank-1,5.669164348560636,0.132524153871159,5.488592114963106,6.002096072289886,1111.536537111726,25.759471717771845,1067.7397826958704,1181.351488940281,1339.4669559228205,26.194311237358143,1287.3393116783757,1401.1994329115098,3.7856861506971455,0.0874399989427584,3.582067807357496,3.945980285689412,723.6845426569921,15.72764931936384,689.5550628047935,756.8232293092249,939.7387152452262,18.995118300183847,904.994742617314,972.5758925210778,33.223206844262556,True,34.89331942812681,True,29.84233682735406,True
h2,smallbank-10,4.5873334235543535,0.1193393264386811,4.364646085079213,4.839777141724863,623.3521558038439,14.85311263823428,587.3988069510508,648.5777502258869,753.9211653762666,17.540282647308246,714.1001390271348,780.914621835158,2.162307166286568,0.0776628724772342,1.9855007133480584,2.390423920799192,289.7402832605848,9.489570950844987,268.1441834264871,317.2907797566683,395.1818466788905,16.474976114132804,369.48310276107895,434.5338198564856,52.86352731231882,True,53.51900517822864,True,47.58313404271342,True
h2,tpcc-2,4.16992953103214,0.0781135147912865,4.041260826580724,4.323965355617632,30.432807996828856,0.5196893894261148,29.442070505204622,31.49239938057117,37.57940177005234,0.5953356381791928,36.59778163015776,38.509338993896286,2.821173464703662,0.0624523248502152,2.681578882856466,2.944819877780378,20.592573430671937,0.4513585732363331,19.519453021263,21.544088048067067,25.801507534372,0.6110954419252813,24.57861507348009,27.142156962642844,32.34481677187082,True,32.3342971413689,True,31.34135638387502,True
h2,tpcc-8,20.41634201896295,1.16125422023817,18.04534016257682,23.27919254078392,107.23471265017947,4.041660876291502,99.4309473346866,119.03415323293724,162.69932637674322,4.467677133077543,153.6276033305709,174.31288385222263,20.37697057841385,1.2541196147615803,17.456391641557968,23.742740709503853,108.35956158050035,4.949080232143983,96.6460026549558,124.45832076864662,174.63135625347957,6.0301940147989,159.26140943453356,192.4676598211068,0.19284277522649101,True,-1.0489597095208865,False,-7.333791812454582,False
h2,voter-16,7.562883481240576,0.0992714789290503,7.327965057860171,7.738081629023354,2384.835683770437,23.55992034427783,2325.623915408904,2422.118354845125,2646.9512739874813,32.92871731275856,2555.0062666002973,2705.134593290244,1.74048025262749,0.0383357405747102,1.65716203890119,1.80775571351024,562.9701792772207,13.611475336863096,526.4633353392818,585.2920331890598,758.5863166581686,22.67328552823351,704.3239714646946,803.9017500752052,76.98655206119888,True,76.39375395510847,True,71.34113029910817,True
h2,voter-2,7.920813270813962,0.1092036560893793,7.732788192957793,8.259561154127208,2486.86365111772,27.48215990277111,2438.859914144031,2555.7886735209054,2754.88537142526,36.91230400540736,2674.577885836269,2821.298698061753,1.6921744338898062,0.0533952190204572,1.590728488682527,1.7876479386703663,541.8369383867782,18.685496727750547,508.95837854704746,578.5922227507547,760.3262211642489,45.79526024917231,670.689655848593,840.6077378893758,78.63635492929738,True,78.21203674985358,True,72.40080371217448,True
h2,ycsb-2400,9.039111385756192,0.1834760033340278,8.555340792066175,9.306581796326146,1270.2980245879126,20.88852842939332,1216.0132069276897,1306.2542306509074,1562.877125777955,31.87862096646986,1496.1886029646334,1632.7982235055194,4.0361715607209,0.081190058483414,3.8747942861904674,4.22867760068003,565.0691381536541,12.916035783250187,538.588686505157,596.9512327562218,716.8616495699978,17.10582278766302,684.5513264388186,754.6655065171624,55.34769527145015,True,55.516805724627986,True,54.13192516889869,True
