system,workload,n_paired_runs,MAPE_wilcoxon_stat,MAPE_p_value,MAPE_significant_0_05,MAPE_baseline_mean,MAPE_rf_mean,MAPE_improvement_pct,MAE_wilcoxon_stat,MAE_p_value,MAE_significant_0_05,MAE_baseline_mean,MAE_rf_mean,MAE_improvement_pct,RMSE_wilcoxon_stat,RMSE_p_value,RMSE_significant_0_05,RMSE_baseline_mean,RMSE_rf_mean,RMSE_improvement_pct
lrzip,artificl.tar,30,36.0,9.220093488693237e-06,True,1347.164915048343,1225.8436150580892,9.005675447382037,11.0,1.0244548320770264e-07,True,1.2511490944219221,1.1462125862068964,8.387210499761451,80.0,0.0011314544826745987,True,1.402759830599657,1.3518958805748886,3.625991343295365
lrzip,deepfield.tar,30,0.0,1.862645149230957e-09,True,158.31483142186815,204.63579265672305,-29.258762946486993,0.0,1.862645149230957e-09,True,13.974017797310621,16.267896091954025,-16.415309669097987,1.0,3.725290298461914e-09,True,21.833575294330696,24.338123383060005,-11.471085495464587
lrzip,enwik8.tar,30,0.0,1.862645149230957e-09,True,109.93415620590483,137.93628783999958,-25.471730170600694,1.0,3.725290298461914e-09,True,18.930976494010842,21.555017959770115,-13.8610993816903,2.0,5.587935447692871e-09,True,27.33610270123498,30.203671828897352,-10.490043730823489
lrzip,fannie_mae_500k.tar,30,0.0,1.862645149230957e-09,True,11.97748397360237,14.012353837441013,-16.989126166425024,0.0,1.862645149230957e-09,True,5.196967680734711,5.927964137931041,-14.065826499290191,1.0,3.725290298461914e-09,True,7.482909354014643,8.251987900820973,-10.277801192309157
lrzip,large.tar,30,23.0,1.1920928955078125e-06,True,97.75305421182472,107.46547486330195,-9.935669764784052,5.0,1.862645149230957e-08,True,2.2398167786620005,2.4640658620689666,-10.011938723886416,5.0,1.862645149230957e-08,True,2.9999028424290617,3.242055369339696,-8.072012316057544
lrzip,misc.tar,30,56.0,0.00011058151721954346,True,264.7644487901256,248.18301137566996,6.262712947386473,24.0,1.4193356037139893e-06,True,1.2541835669928454,1.169860574712644,6.723337356618576,150.0,0.09194962680339813,False,1.439056787533104,1.4158483522373035,1.612753262891408
lrzip,silesia.tar,30,0.0,1.862645149230957e-09,True,127.69615209706981,161.84649298301818,-26.743437703579794,0.0,1.862645149230957e-09,True,31.869696262269745,36.38568474137932,-14.17016479211324,1.0,3.725290298461914e-09,True,46.036106880579794,50.900058355151366,-10.565514341142986
lrzip,uiq-32.bin,30,0.0,1.862645149230957e-09,True,208.68028529558012,264.4327506522634,-26.716690212357168,0.0,1.862645149230957e-09,True,53.33307517191392,60.278294195402296,-13.022348704066186,1.0,3.725290298461914e-09,True,77.31870232720038,84.13290965584233,-8.813142387989528
lrzip,uiq2-16.bin,30,0.0,1.862645149230957e-09,True,188.94982077927068,244.02234349625812,-29.146639298124878,0.0,1.862645149230957e-09,True,29.11752408074705,33.58252678160919,-15.334417474782713,1.0,3.725290298461914e-09,True,41.979229392835485,47.115822621303984,-12.236035064867464
lrzip,uiq2-4.bin,30,0.0,1.862645149230957e-09,True,123.23781999559027,157.01143943876596,-27.40523927182758,0.0,1.862645149230957e-09,True,7.006704021497316,8.186026551724137,-16.83134504623762,0.0,1.862645149230957e-09,True,10.521201779698385,11.804891163643036,-12.200976759343655
lrzip,uiq2-8.bin,30,0.0,1.862645149230957e-09,True,150.1460233498852,190.76001120949124,-27.049659360583444,0.0,1.862645149230957e-09,True,14.535931724655187,16.683134137931035,-14.771687525429556,1.0,3.725290298461914e-09,True,21.14497695133313,23.540092517821712,-11.32711363082179
lrzip,vmlinux-5.10.tar,30,1.0,3.725290298461914e-09,True,78.44795258885635,95.7713834464867,-22.082706158594075,0.0,1.862645149230957e-09,True,4.575913791099619,5.273559683908045,-15.246045372738074,0.0,1.862645149230957e-09,True,6.725672969978964,7.455500532345439,-10.85136856377299
x264,Johnny_1280x720_60_short.y4m,30,0.0,1.862645149230957e-09,True,88.25980439863835,12.898357998256424,85.38592048085773,0.0,1.862645149230957e-09,True,2.5822303216409064,0.9677870496952935,62.52127311864641,0.0,1.862645149230957e-09,True,3.3628959853417024,2.285414636187978,32.04028176459469
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,30,0.0,1.862645149230957e-09,True,77.95124026083413,12.145970828841977,84.41850214544358,0.0,1.862645149230957e-09,True,8.756717808837822,3.3101534275845013,62.198697047840355,0.0,1.862645149230957e-09,True,11.296347645712078,7.539676464206098,33.25562650271264
x264,blue_sky_1080p25_short.y4m,30,0.0,1.862645149230957e-09,True,78.0697647601622,12.423043183743435,84.08725423740137,0.0,1.862645149230957e-09,True,3.1587433241968315,1.2052726454327753,61.84328634111991,0.0,1.862645149230957e-09,True,4.075705667075732,2.7479510937192697,32.57729291107298
x264,pedestrian_area_1080p25_short.y4m,30,0.0,1.862645149230957e-09,True,71.37683607228266,12.391167786072637,82.63979118726387,0.0,1.862645149230957e-09,True,3.587437576233586,1.41360236152349,60.59576420539096,0.0,1.862645149230957e-09,True,4.635317687258888,3.180307487738636,31.389654338464062
x264,riverbed_1080p25_short.y4m,30,0.0,1.862645149230957e-09,True,65.96999200418013,12.694631997982032,80.75695992629855,0.0,1.862645149230957e-09,True,6.698200538152045,2.7138506847351493,59.483884227152906,0.0,1.862645149230957e-09,True,8.852068488780175,6.119648696860208,30.86758530374291
x264,sd_bridge_close_cif_short.y4m,30,0.0,1.862645149230957e-09,True,51.94907397397234,9.167526656167983,82.35285837672271,0.0,1.862645149230957e-09,True,0.14203230152816285,0.052923572259958,62.73835480342191,0.0,1.862645149230957e-09,True,0.18191790827369203,0.11570578309039554,36.396705421481435
x264,sd_city_4cif_short.y4m,30,0.0,1.862645149230957e-09,True,82.6653948404496,12.548535303741764,84.82008665420231,0.0,1.862645149230957e-09,True,1.4857680096729433,0.5540844666375538,62.70720172797889,0.0,1.862645149230957e-09,True,1.9088059803088762,1.2813210909779014,32.87316237501715
x264,sd_crew_cif_short.y4m,30,0.0,1.862645149230957e-09,True,62.250050964112596,10.78725388272642,82.6710922872251,0.0,1.862645149230957e-09,True,0.24688256574817605,0.09371365364431246,62.041202318068166,0.0,1.862645149230957e-09,True,0.3192554493112623,0.212164202345182,33.544062347913226
x264,sintel_trailer_2k_720p24_short.y4m,30,0.0,1.862645149230957e-09,True,51.324287835628006,9.782058661403566,80.94068310751481,0.0,1.862645149230957e-09,True,0.3721881180271825,0.14726193178103814,60.433467741631944,0.0,1.862645149230957e-09,True,0.4685830281263562,0.33533075722459255,28.437280674585462
xz,ambivert.wav.tar,30,0.0,1.862645149230957e-09,True,135.3843101750014,2.563695052885576,98.10635733965651,0.0,1.862645149230957e-09,True,13.202439284489701,0.5946916609474712,95.49559253306987,0.0,1.862645149230957e-09,True,17.08966381256702,1.479143841738622,91.34480433341865
