system,workload,file_name,file_path,repeat,n_samples,n_features,target_name,MAPE,MAE,RMSE
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,14,1919,11,time,1.8692540834519888,0.11700581597222197,0.1506628692166393
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,15,1919,11,time,1.811619664056376,0.11208446180555505,0.14529607522168794
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,16,1919,11,time,1.8571052788539586,0.1150799479166663,0.1459704887025062
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,17,1919,11,time,1.8699009046462398,0.11467942708333366,0.14749716912596553
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,18,1919,11,time,1.8935307318209094,0.11653368055555566,0.15077156654282622
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,19,1919,11,time,1.7802246232500845,0.11078203124999995,0.14349336749396152
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,20,1919,11,time,1.9372537239241212,0.11988116319444374,0.152794623428917
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,21,1919,11,time,1.94537370971119,0.12017647569444462,0.15501042551463862
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,22,1919,11,time,1.8519619765499145,0.11542343749999981,0.15010468161489296
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,23,1919,11,time,1.928834421918401,0.12096553819444525,0.1568038795043175
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,24,1919,11,time,1.8089455800012713,0.10951866319444485,0.13866675103600715
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,25,1919,11,time,1.99484892781564,0.12292855902777787,0.15428724793103268
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,26,1919,11,time,1.8782799484879324,0.11536848958333318,0.1461231458542423
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,27,1919,11,time,1.8909056824271895,0.11801840277777842,0.15207073894769313
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,28,1919,11,time,1.8259717817802605,0.11295225694444452,0.14292625189552396
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,29,1919,11,time,1.8893636533940286,0.11729930555555551,0.14827550218633945
batlik,cubus,cubus.csv,datasets\batlik\cubus.csv,30,1919,11,time,1.8258542045551707,0.11312560763888906,0.14551630640477223
batlik,flame,flame.csv,datasets\batlik\flame.csv,1,1919,11,time,2.0004675389506414,0.03617447916666689,0.047288661890592845
batlik,flame,flame.csv,datasets\batlik\flame.csv,2,1919,11,time,2.033155237778143,0.03658272569444467,0.04586304713908538
batlik,flame,flame.csv,datasets\batlik\flame.csv,3,1919,11,time,2.0031925132196413,0.03628342013888906,0.045867078344582424
batlik,flame,flame.csv,datasets\batlik\flame.csv,4,1919,11,time,1.9391175088593966,0.03529262152777778,0.04452348597034376
batlik,flame,flame.csv,datasets\batlik\flame.csv,5,1919,11,time,2.045252406290227,0.036870486111111246,0.04713590483172639
batlik,flame,flame.csv,datasets\batlik\flame.csv,6,1919,11,time,2.011161915938224,0.03581371527777795,0.04558894361041852
batlik,flame,flame.csv,datasets\batlik\flame.csv,7,1919,11,time,1.9790297078016064,0.035630468749999915,0.044872647967222484
batlik,flame,flame.csv,datasets\batlik\flame.csv,8,1919,11,time,2.144429330792412,0.03868038194444468,0.04915136794114814
batlik,flame,flame.csv,datasets\batlik\flame.csv,9,1919,11,time,2.0844901327858163,0.03769192708333326,0.04853020505779251
batlik,flame,flame.csv,datasets\batlik\flame.csv,10,1919,11,time,1.9752018601389267,0.0357378472222222,0.04640511002153861
batlik,flame,flame.csv,datasets\batlik\flame.csv,11,1919,11,time,2.0694801510562746,0.03755633680555541,0.04898900045723119
batlik,flame,flame.csv,datasets\batlik\flame.csv,12,1919,11,time,1.9622031265073379,0.03532690972222231,0.045215704276218634
batlik,flame,flame.csv,datasets\batlik\flame.csv,13,1919,11,time,2.014572731102166,0.03639600694444459,0.0464376047740706
batlik,flame,flame.csv,datasets\batlik\flame.csv,14,1919,11,time,2.0305468617289906,0.037040885416666676,0.04789522314567101
batlik,flame,flame.csv,datasets\batlik\flame.csv,15,1919,11,time,1.94207036699343,0.035073090277777906,0.0458039681497565
batlik,flame,flame.csv,datasets\batlik\flame.csv,16,1919,11,time,1.9993830581856449,0.036180555555555736,0.046506553450980447
batlik,flame,flame.csv,datasets\batlik\flame.csv,17,1919,11,time,1.9838641598325701,0.03531371527777802,0.04645702903625043
batlik,flame,flame.csv,datasets\batlik\flame.csv,18,1919,11,time,1.9588041679562394,0.035086371527777924,0.04528371580971166
batlik,flame,flame.csv,datasets\batlik\flame.csv,19,1919,11,time,1.8523122860241084,0.03355746527777776,0.04441021695276514
batlik,flame,flame.csv,datasets\batlik\flame.csv,20,1919,11,time,2.0686614217412123,0.037323437500000174,0.047824763405496094
batlik,flame,flame.csv,datasets\batlik\flame.csv,21,1919,11,time,1.9798124930256868,0.03585373263888901,0.04669675773712491
batlik,flame,flame.csv,datasets\batlik\flame.csv,22,1919,11,time,1.9193878203623826,0.034406336805555576,0.04364007713633525
batlik,flame,flame.csv,datasets\batlik\flame.csv,23,1919,11,time,1.9712560057237192,0.036221440972222435,0.047579580950629696
batlik,flame,flame.csv,datasets\batlik\flame.csv,24,1919,11,time,1.9504480816827188,0.03510425347222249,0.04530831211490247
batlik,flame,flame.csv,datasets\batlik\flame.csv,25,1919,11,time,2.0744195518903226,0.03743559027777784,0.048800165250460374
batlik,flame,flame.csv,datasets\batlik\flame.csv,26,1919,11,time,1.9839765058304542,0.03555425347222239,0.04566653355934081
batlik,flame,flame.csv,datasets\batlik\flame.csv,27,1919,11,time,1.9948846481683837,0.03635486111111119,0.04722630633891103
batlik,flame,flame.csv,datasets\batlik\flame.csv,28,1919,11,time,1.9741566955246745,0.035413628472222354,0.045815264004462924
batlik,flame,flame.csv,datasets\batlik\flame.csv,29,1919,11,time,1.905292789044542,0.034786197916666844,0.04564865525470078
batlik,flame,flame.csv,datasets\batlik\flame.csv,30,1919,11,time,2.021210460857826,0.03655234375000013,0.04627917252821025
batlik,france,france.csv,datasets\batlik\france.csv,1,1919,11,time,2.2866932818595225,0.08020763888888922,0.1036842398690478
batlik,france,france.csv,datasets\batlik\france.csv,2,1919,11,time,2.2682062672164904,0.0786693576388888,0.09956907549169465
batlik,france,france.csv,datasets\batlik\france.csv,3,1919,11,time,2.3068306018494593,0.08185060763888864,0.1052511600333601
batlik,france,france.csv,datasets\batlik\france.csv,4,1919,11,time,2.21227844972232,0.07734713541666677,0.09813223913937254
batlik,france,france.csv,datasets\batlik\france.csv,5,1919,11,time,2.2327408378469964,0.07759348958333323,0.09803437630051992
batlik,france,france.csv,datasets\batlik\france.csv,6,1919,11,time,2.3364511593507107,0.08268706597222206,0.10689623231670468
batlik,france,france.csv,datasets\batlik\france.csv,7,1919,11,time,2.1964680351755375,0.07680998263888879,0.09879512174560638
batlik,france,france.csv,datasets\batlik\france.csv,8,1919,11,time,2.316982713190812,0.08313185763888908,0.10607447145248337
batlik,france,france.csv,datasets\batlik\france.csv,9,1919,11,time,2.235153856445803,0.07916371527777805,0.1014480732748562
batlik,france,france.csv,datasets\batlik\france.csv,10,1919,11,time,2.2343434028188156,0.07863446180555533,0.09992188014182053
batlik,france,france.csv,datasets\batlik\france.csv,11,1919,11,time,2.2775746004680726,0.08037803819444447,0.10339787687298185
batlik,france,france.csv,datasets\batlik\france.csv,12,1919,11,time,2.2111093257513743,0.07725529513888893,0.09812665371483321
batlik,france,france.csv,datasets\batlik\france.csv,13,1919,11,time,2.253715847351619,0.08043046875000001,0.10302761637174304
batlik,france,france.csv,datasets\batlik\france.csv,14,1919,11,time,2.2021082981641014,0.07871371527777812,0.10273677986729013
batlik,france,france.csv,datasets\batlik\france.csv,15,1919,11,time,2.2871783471659466,0.07976137152777779,0.10081230369978134
batlik,france,france.csv,datasets\batlik\france.csv,16,1919,11,time,2.232434446522037,0.07980538194444428,0.10261844232330285
batlik,france,france.csv,datasets\batlik\france.csv,17,1919,11,time,2.2698813087432694,0.07864505208333335,0.10053877950768982
batlik,france,france.csv,datasets\batlik\france.csv,18,1919,11,time,2.206706756027342,0.07830026041666646,0.10224710547128922
batlik,france,france.csv,datasets\batlik\france.csv,19,1919,11,time,2.2258948746763747,0.07882916666666695,0.10310453892133274
batlik,france,france.csv,datasets\batlik\france.csv,20,1919,11,time,2.275183283282226,0.07999965277777762,0.10256825547531737
batlik,france,france.csv,datasets\batlik\france.csv,21,1919,11,time,2.2686562070772314,0.07867178819444437,0.1023624058060175
batlik,france,france.csv,datasets\batlik\france.csv,22,1919,11,time,2.327961675206848,0.08277491319444469,0.10527703736501233
batlik,france,france.csv,datasets\batlik\france.csv,23,1919,11,time,2.239345693299233,0.07932187500000011,0.10217368000329959
batlik,france,france.csv,datasets\batlik\france.csv,24,1919,11,time,2.2398035453572005,0.07984635416666672,0.10255600163921301
batlik,france,france.csv,datasets\batlik\france.csv,25,1919,11,time,2.276723283800595,0.07947786458333345,0.10214017195287327
batlik,france,france.csv,datasets\batlik\france.csv,26,1919,11,time,2.195032820231824,0.07702699652777796,0.09837493578372221
batlik,france,france.csv,datasets\batlik\france.csv,27,1919,11,time,2.3674094886465276,0.0828019097222225,0.10581592651307047
batlik,france,france.csv,datasets\batlik\france.csv,28,1919,11,time,2.2643267116538865,0.07884539930555573,0.10144044728124009
batlik,france,france.csv,datasets\batlik\france.csv,29,1919,11,time,2.2256418159538773,0.07924496527777818,0.10177349156371471
batlik,france,france.csv,datasets\batlik\france.csv,30,1919,11,time,2.191756726604123,0.07706744791666661,0.09778592195259012
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,1,1919,11,time,3.3603094803392284,0.15369071180555557,0.19234380979780644
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,2,1919,11,time,3.2061539827979297,0.14770859374999987,0.186780585321257
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,3,1919,11,time,3.326462319543772,0.1541353298611112,0.1956710080460493
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,4,1919,11,time,3.0839885233540967,0.14218142361111055,0.1799293559771752
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,5,1919,11,time,3.300035423753214,0.15172352430555516,0.18909656966901903
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,6,1919,11,time,3.218973917955408,0.15036232638888908,0.19071610229696745
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,7,1919,11,time,3.1641688232843745,0.1451628472222221,0.18499282209704926
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,8,1919,11,time,3.1800488532291884,0.14809913194444457,0.18581866536376118
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,9,1919,11,time,3.2421501652542304,0.14902708333333278,0.1887674439603011
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,10,1919,11,time,3.1422826017241654,0.14546553819444408,0.18442767586744657
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,11,1919,11,time,3.1653694485690247,0.14459479166666703,0.18421438218128025
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,12,1919,11,time,3.237957995093125,0.14879461805555572,0.18592160578658953
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,13,1919,11,time,3.223089648604918,0.14811093749999943,0.1878389988470098
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,14,1919,11,time,3.2370469567963953,0.15091892361111076,0.19181071681496137
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,15,1919,11,time,3.0128824975804283,0.1387828993055554,0.17662772058679657
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,16,1919,11,time,3.1867144146887156,0.14756423611111116,0.1879132015571139
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,17,1919,11,time,3.1338927618720724,0.14419479166666654,0.18412697821314167
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,18,1919,11,time,3.265146358037743,0.14964461805555512,0.18915312414813526
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,19,1919,11,time,3.140026537883197,0.14593289930555509,0.18373203987954417
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,20,1919,11,time,3.252795056673738,0.14976605902777723,0.19099351854867708
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,21,1919,11,time,3.2985563819393686,0.1515209201388886,0.19102022677085856
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,22,1919,11,time,3.2158425811673177,0.1479664062500002,0.18959467792293497
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,23,1919,11,time,3.2174574701141503,0.14865329861111096,0.18791288967471834
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,24,1919,11,time,3.281691100223791,0.1516390624999996,0.1937190909261037
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,25,1919,11,time,3.23965799425106,0.14721414930555554,0.18854178659066184
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,26,1919,11,time,3.244902223063523,0.1487067708333325,0.1864644211529442
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,27,1919,11,time,3.3314982853533244,0.1529226562499998,0.19558248640590292
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,28,1919,11,time,3.2170275989351196,0.1476138888888888,0.18408814233759194
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,29,1919,11,time,3.1308191980923334,0.1461550347222221,0.18489116261706162
batlik,frisco,frisco.csv,datasets\batlik\frisco.csv,30,1919,11,time,3.10285080533594,0.14338819444444406,0.18428006569579639
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,1,1919,11,time,2.2076129232576984,0.03986006944444445,0.057052052788927526
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,2,1919,11,time,2.44995755072405,0.04693376736111107,0.07708934810429935
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,3,1919,11,time,2.33270482214209,0.04404965277777798,0.0721224194969723
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,4,1919,11,time,2.1943779994985086,0.04159236111111128,0.07446066635031784
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,5,1919,11,time,2.155331312433914,0.038111805555555586,0.05191709762729113
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,6,1919,11,time,2.399128739761456,0.04355312500000031,0.06867585092301408
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,7,1919,11,time,2.1901005402981553,0.04093116319444422,0.06251505252764918
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,8,1919,11,time,2.33321955724541,0.043682986111111176,0.07141262009636522
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,9,1919,11,time,2.2768613283358703,0.04305590277777781,0.07466279432155482
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,10,1919,11,time,2.4609131917728795,0.046303645833333476,0.0769233753055781
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,11,1919,11,time,2.251761744925985,0.04206267361111131,0.061606441805017974
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,12,1919,11,time,2.297161060099577,0.042354600694444494,0.06621770744027508
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,13,1919,11,time,2.313961232060284,0.04401128472222213,0.07326963296334509
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,14,1919,11,time,2.332902826751641,0.04463585069444461,0.06826337892244826
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,15,1919,11,time,2.173374864203748,0.03970598958333348,0.0589014261213766
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,16,1919,11,time,2.265022025965613,0.043166145833333475,0.07147817435918645
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,17,1919,11,time,2.352183688131378,0.04522491319444437,0.07886318329669088
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,18,1919,11,time,2.497024555697676,0.04812682291666666,0.08526328451702955
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,19,1919,11,time,2.374004075394367,0.04585729166666675,0.08350991073502735
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,20,1919,11,time,2.320776600946609,0.04264184027777816,0.07197100785887531
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,21,1919,11,time,2.3119613182736156,0.04385824652777792,0.0744401900635765
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,22,1919,11,time,2.273938846421063,0.04061510416666699,0.06160799425884029
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,23,1919,11,time,2.2756536668431018,0.04286501736111145,0.06989877058532835
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,24,1919,11,time,2.2625202038395797,0.041072048611111064,0.06141122078410781
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,25,1919,11,time,2.3016584203737884,0.04316684027777798,0.07550507375795673
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,26,1919,11,time,2.314714404506334,0.04290277777777792,0.07498970050808094
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,27,1919,11,time,2.4098231449591014,0.04603072916666698,0.07952388671982659
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,28,1919,11,time,2.2199133705161924,0.04253272569444449,0.06973293321542164
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,29,1919,11,time,2.3526747688433995,0.04486024305555573,0.07584103326293011
batlik,jelly,jelly.csv,datasets\batlik\jelly.csv,30,1919,11,time,2.3056752351837644,0.04499427083333333,0.07236471513471046
batlik,karte,karte.csv,datasets\batlik\karte.csv,1,1919,11,time,1.927916709105774,0.2461460937499994,0.33393010045844546
batlik,karte,karte.csv,datasets\batlik\karte.csv,2,1919,11,time,1.9625693047808972,0.2442819444444449,0.31837540483331583
batlik,karte,karte.csv,datasets\batlik\karte.csv,3,1919,11,time,1.9429874158290321,0.2447497395833331,0.3271381214132199
batlik,karte,karte.csv,datasets\batlik\karte.csv,4,1919,11,time,1.8715051054941017,0.23325234375000056,0.3107555086959786
batlik,karte,karte.csv,datasets\batlik\karte.csv,5,1919,11,time,1.9650449777310914,0.2514809027777785,0.3402745121385264
batlik,karte,karte.csv,datasets\batlik\karte.csv,6,1919,11,time,1.9118712086886733,0.2323107638888884,0.3119613698179322
batlik,karte,karte.csv,datasets\batlik\karte.csv,7,1919,11,time,1.8271097579653242,0.22692109374999825,0.309477896952684
